URS00000011DF	LNCBASE	hsa-miR-660-3p	9606	miRNA	
URS0000004CA3	LNCBASE	hsa-miR-4429	9606	miRNA	
URS0000007170	LNCBASE	mmu-miR-676-3p	10090	miRNA	
URS0000007FBA	LNCBASE	hsa-miR-340-5p	9606	miRNA	
URS0000007FBA	LNCBASE	mmu-miR-340-5p	10090	miRNA	
URS000000B1C9	LNCBASE	hsa-let-7e-5p	9606	miRNA	
URS000000B1C9	LNCBASE	mmu-let-7e-5p	10090	miRNA	
URS000000EF0B	LNCBASE	hsa-miR-4446-3p	9606	miRNA	
URS0000010C72	LNCBASE	hsa-miR-320d	9606	miRNA	
URS0000010D30	LNCBASE	hsa-miR-320c	9606	miRNA	
URS0000011312	LNCBASE	mmu-miR-503-3p	10090	miRNA	
URS0000013DD8	LNCBASE	hsa-miR-652-3p	9606	miRNA	
URS0000013DD8	LNCBASE	mmu-miR-652-3p	10090	miRNA	
URS00000157F5	LNCBASE	hsa-let-7a-2-3p	9606	miRNA	
URS000001C659	LNCBASE	hsa-miR-135b-5p	9606	miRNA	
URS000001C659	LNCBASE	mmu-miR-135b-5p	10090	miRNA	
URS000002103A	LNCBASE	hsa-miR-1296-5p	9606	miRNA	
URS0000021B51	LNCBASE	mmu-miR-155-5p	10090	miRNA	
URS0000024ACC	LNCBASE	hsa-miR-518a-3p	9606	miRNA	
URS00000254A6	LNCBASE	hsa-miR-338-3p	9606	miRNA	
URS00000254A6	LNCBASE	mmu-miR-338-3p	10090	miRNA	
URS0000026A1D	LNCBASE	hsa-miR-1269a	9606	miRNA	
URS0000028BB8	LNCBASE	hsa-miR-132-5p	9606	miRNA	
URS0000029EBD	LNCBASE	hsa-miR-199b-5p	9606	miRNA	
URS000002D005	LNCBASE	hsa-miR-4789-5p	9606	miRNA	
URS00000350B4	LNCBASE	mmu-miR-376c-3p	10090	miRNA	
URS000003575B	LNCBASE	hsa-miR-483-5p	9606	miRNA	
URS00000386E7	LNCBASE	mmu-miR-872-5p	10090	miRNA	
URS00000393C7	LNCBASE	hsa-miR-3691-5p	9606	miRNA	
URS000003ABC4	LNCBASE	hsa-miR-26b-3p	9606	miRNA	
URS000003B660	LNCBASE	hsa-miR-518c-5p	9606	miRNA	
URS000003E1A9	LNCBASE	hsa-miR-141-3p	9606	miRNA	
URS000003E1A9	LNCBASE	mmu-miR-141-3p	10090	miRNA	
URS000003F252	LNCBASE	hsa-miR-181a-3p	9606	miRNA	
URS000003FD55	LNCBASE	hsa-miR-339-5p	9606	miRNA	
URS000003FD55	LNCBASE	mmu-miR-339-5p	10090	miRNA	
URS000004203C	LNCBASE	hsa-miR-944	9606	miRNA	
URS0000042E1F	LNCBASE	hsa-miR-20a-3p	9606	miRNA	
URS0000043B1D	LNCBASE	hsa-miR-378f	9606	miRNA	
URS00000451A1	LNCBASE	hsa-miR-378a-3p	9606	miRNA	
URS0000045DBD	LNCBASE	hsa-miR-3613-5p	9606	miRNA	
URS000004B7B7	LNCBASE	hsa-miR-4802-3p	9606	miRNA	
URS000004F117	LNCBASE	mmu-miR-144-5p	10090	miRNA	
URS000004F5D8	LNCBASE	hsa-let-7a-3p	9606	miRNA	
URS0000051137	LNCBASE	mmu-miR-29b-1-5p	10090	miRNA	
URS000005481D	LNCBASE	hsa-miR-324-5p	9606	miRNA	
URS000005481D	LNCBASE	mmu-miR-324-5p	10090	miRNA	
URS00000565C2	LNCBASE	mmu-miR-322-3p	10090	miRNA	
URS000005CF5F	LNCBASE	hsa-miR-30d-5p	9606	miRNA	
URS000005CF5F	LNCBASE	mmu-miR-30d-5p	10090	miRNA	
URS000005D4F5	LNCBASE	hsa-miR-345-5p	9606	miRNA	
URS000005E7DD	LNCBASE	hsa-miR-516b-5p	9606	miRNA	
URS0000062B37	LNCBASE	hsa-miR-512-5p	9606	miRNA	
URS000006372A	LNCBASE	hsa-miR-485-3p	9606	miRNA	
URS0000065566	LNCBASE	hsa-miR-194-3p	9606	miRNA	
URS0000065566	LNCBASE	mmu-miR-194-2-3p	10090	miRNA	
URS0000065D58	LNCBASE	hsa-miR-30a-3p	9606	miRNA	
URS0000065D58	LNCBASE	mmu-miR-30a-3p	10090	miRNA	
URS00000661A7	LNCBASE	mmu-miR-101c	10090	miRNA	
URS0000068BEA	LNCBASE	hsa-miR-518a-5p	9606	miRNA	
URS0000068BEA	LNCBASE	hsa-miR-527	9606	miRNA	
URS000006983A	LNCBASE	hsa-miR-4701-3p	9606	miRNA	
URS000006B702	LNCBASE	hsa-miR-3140-3p	9606	miRNA	
URS000006F90B	LNCBASE	hsa-miR-3609	9606	miRNA	
URS000006FDD4	LNCBASE	hsa-miR-19a-3p	9606	miRNA	
URS000006FDD4	LNCBASE	mmu-miR-19a-3p	10090	miRNA	
URS0000070B1D	LNCBASE	hsa-miR-877-3p	9606	miRNA	
URS0000070CD2	LNCBASE	hsa-miR-302a-3p	9606	miRNA	
URS0000070CD2	LNCBASE	mmu-miR-302a-3p	10090	miRNA	
URS000007298F	LNCBASE	hsa-miR-3607-5p	9606	miRNA	
URS00000753AD	LNCBASE	hsa-miR-1304-5p	9606	miRNA	
URS0000075B44	LNCBASE	mmu-miR-669j	10090	miRNA	
URS0000076995	LNCBASE	hsa-miR-29a-5p	9606	miRNA	
URS0000076995	LNCBASE	mmu-miR-29a-5p	10090	miRNA	
URS0000076E54	LNCBASE	hsa-miR-541-5p	9606	miRNA	
URS0000077AED	LNCBASE	hsa-miR-493-5p	9606	miRNA	
URS0000078918	LNCBASE	hsa-miR-4786-3p	9606	miRNA	
URS0000079F78	LNCBASE	hsa-miR-5100	9606	miRNA	
URS000007A060	LNCBASE	hsa-miR-330-3p	9606	miRNA	
URS000007D64A	LNCBASE	hsa-miR-497-3p	9606	miRNA	
URS000007F792	LNCBASE	hsa-miR-377-3p	9606	miRNA	
URS0000080D0A	LNCBASE	hsa-miR-548o-3p	9606	miRNA	
URS0000081E1F	LNCBASE	hsa-miR-409-5p	9606	miRNA	
URS0000081E1F	LNCBASE	mmu-miR-409-5p	10090	miRNA	
URS00000821E0	LNCBASE	hsa-miR-140-3p	9606	miRNA	
URS00000821E0	LNCBASE	mmu-miR-140-3p	10090	miRNA	
URS0000083D87	LNCBASE	hsa-miR-188-5p	9606	miRNA	
URS0000083D87	LNCBASE	mmu-miR-188-5p	10090	miRNA	
URS0000085F64	LNCBASE	hsa-miR-362-5p	9606	miRNA	
URS0000086A4D	LNCBASE	hsa-miR-431-3p	9606	miRNA	
URS0000086A4D	LNCBASE	mmu-miR-431-3p	10090	miRNA	
URS0000087207	LNCBASE	hsa-miR-518d-5p	9606	miRNA	
URS0000087207	LNCBASE	hsa-miR-520c-5p	9606	miRNA	
URS0000087207	LNCBASE	hsa-miR-526a	9606	miRNA	
URS000008931A	LNCBASE	hsa-miR-154-5p	9606	miRNA	
URS000008931A	LNCBASE	mmu-miR-154-5p	10090	miRNA	
URS000008AA34	LNCBASE	hsa-miR-548j-5p	9606	miRNA	
URS000008C563	LNCBASE	hsa-miR-551b-3p	9606	miRNA	
URS000008C563	LNCBASE	mmu-miR-551b-3p	10090	miRNA	
URS000008DA94	LNCBASE	hsa-miR-200a-3p	9606	miRNA	
URS000008DA94	LNCBASE	mmu-miR-200a-3p	10090	miRNA	
URS000009262D	LNCBASE	hsa-miR-21-3p	9606	miRNA	
URS0000096022	LNCBASE	hsa-miR-22-3p	9606	miRNA	
URS0000096022	LNCBASE	mmu-miR-22-3p	10090	miRNA	
URS0000099DC0	LNCBASE	mmu-miR-669n	10090	miRNA	
URS000009AF54	LNCBASE	hsa-miR-3653-3p	9606	miRNA	
URS000009C1E9	LNCBASE	hsa-miR-550b-2-5p	9606	miRNA	
URS000009EA8F	LNCBASE	hsa-miR-1275	9606	miRNA	
URS00000A057E	LNCBASE	hsa-miR-18b-3p	9606	miRNA	
URS00000A07C1	LNCBASE	hsa-let-7d-5p	9606	miRNA	
URS00000A07C1	LNCBASE	mmu-let-7d-5p	10090	miRNA	
URS00000A33DB	LNCBASE	hsa-miR-127-5p	9606	miRNA	
URS00000A33DB	LNCBASE	mmu-miR-127-5p	10090	piRNA	
URS00000A939F	LNCBASE	hsa-miR-326	9606	miRNA	
URS00000A9FB9	LNCBASE	hsa-miR-3605-3p	9606	miRNA	
URS00000AA464	LNCBASE	hsa-miR-193b-3p	9606	miRNA	
URS00000AD002	LNCBASE	hsa-miR-455-5p	9606	miRNA	
URS00000AD02D	LNCBASE	hsa-miR-548n	9606	miRNA	
URS00000AF209	LNCBASE	mmu-miR-92a-2-5p	10090	miRNA	
URS00000AF45F	LNCBASE	hsa-miR-3136-5p	9606	miRNA	
URS00000B0E50	LNCBASE	hsa-miR-582-5p	9606	miRNA	
URS00000B59A2	LNCBASE	hsa-miR-192-3p	9606	miRNA	
URS00000B59A2	LNCBASE	mmu-miR-192-3p	10090	miRNA	
URS00000B6B44	LNCBASE	hsa-miR-4783-3p	9606	miRNA	
URS00000B6FA1	LNCBASE	hsa-miR-4766-3p	9606	miRNA	
URS00000B7E30	LNCBASE	hsa-miR-223-3p	9606	miRNA	
URS00000B7E30	LNCBASE	mmu-miR-223-3p	10090	miRNA	
URS00000B7F84	LNCBASE	hsa-miR-548f-3p	9606	miRNA	
URS00000B989F	LNCBASE	hsa-miR-363-5p	9606	miRNA	
URS00000BA274	LNCBASE	hsa-miR-2116-5p	9606	miRNA	
URS00000BB229	LNCBASE	hsa-miR-3115	9606	miRNA	
URS00000BD1DE	LNCBASE	hsa-miR-219a-1-3p	9606	miRNA	
URS00000BE267	LNCBASE	mmu-miR-706	10090	miRNA	
URS00000BE495	LNCBASE	hsa-miR-423-3p	9606	miRNA	
URS00000BE495	LNCBASE	mmu-miR-423-3p	10090	miRNA	
URS00000BF7F9	LNCBASE	hsa-miR-4516	9606	miRNA	
URS00000C0921	LNCBASE	hsa-miR-154-3p	9606	miRNA	
URS00000C0921	LNCBASE	mmu-miR-154-3p	10090	miRNA	
URS00000C0D3F	LNCBASE	hsa-miR-26a-1-3p	9606	miRNA	
URS00000C48FA	LNCBASE	hsa-miR-4742-3p	9606	miRNA	
URS00000C4DB5	LNCBASE	hsa-miR-2467-5p	9606	miRNA	
URS00000C5969	LNCBASE	hsa-miR-383-5p	9606	miRNA	
URS00000C5BAA	LNCBASE	hsa-miR-411-5p	9606	miRNA	
URS00000C5BAA	LNCBASE	mmu-miR-411-5p	10090	piRNA	
URS00000C7662	LNCBASE	hsa-miR-499a-5p	9606	miRNA	
URS00000C7662	LNCBASE	mmu-miR-499-5p	10090	piRNA	
URS00000CC005	LNCBASE	hsa-miR-500b-5p	9606	miRNA	
URS00000CF1D2	LNCBASE	hsa-miR-361-5p	9606	miRNA	
URS00000CF1D2	LNCBASE	mmu-miR-361-5p	10090	miRNA	
URS00000D0874	LNCBASE	hsa-miR-1260a	9606	miRNA	
URS00000D0BB4	LNCBASE	hsa-miR-3679-5p	9606	miRNA	
URS00000D2680	LNCBASE	hsa-miR-548e-3p	9606	miRNA	
URS00000D5FFC	LNCBASE	hsa-miR-3157-5p	9606	miRNA	
URS00000D812E	LNCBASE	mmu-miR-672-5p	10090	miRNA	
URS00000D9C2B	LNCBASE	mmu-miR-669c-5p	10090	miRNA	
URS00000DA6A7	LNCBASE	hsa-miR-196a-5p	9606	miRNA	
URS00000DA6A7	LNCBASE	mmu-miR-196a-5p	10090	miRNA	
URS00000DDA8A	LNCBASE	mmu-miR-215-5p	10090	miRNA	
URS00000DE5AF	LNCBASE	mmu-miR-31-5p	10090	miRNA	
URS00000DF6D0	LNCBASE	hsa-miR-135a-5p	9606	miRNA	
URS00000DF6D0	LNCBASE	mmu-miR-135a-5p	10090	miRNA	
URS00000E1DC5	LNCBASE	hsa-miR-193b-5p	9606	miRNA	
URS00000E4877	LNCBASE	hsa-miR-196a-3p	9606	miRNA	
URS00000EA063	LNCBASE	hsa-miR-483-3p	9606	miRNA	
URS00000EC27B	LNCBASE	mmu-miR-692	10090	miRNA	
URS00000ED600	LNCBASE	hsa-miR-375	9606	miRNA	
URS00000ED600	LNCBASE	mmu-miR-375-3p	10090	miRNA	
URS00000EED18	LNCBASE	hsa-miR-34a-3p	9606	miRNA	
URS00000EEE35	LNCBASE	hsa-miR-501-3p	9606	miRNA	
URS00000EEF5F	LNCBASE	hsa-miR-1307-5p	9606	miRNA	
URS00000F0F49	LNCBASE	hsa-miR-424-5p	9606	miRNA	
URS00000F2C33	LNCBASE	hsa-miR-642a-5p	9606	miRNA	
URS00000F6E49	LNCBASE	hsa-miR-503-5p	9606	miRNA	
URS00000FB1B1	LNCBASE	hsa-miR-93-3p	9606	miRNA	
URS00000FB1B1	LNCBASE	mmu-miR-93-3p	10090	miRNA	
URS00000FC8EB	LNCBASE	hsa-miR-1301-3p	9606	miRNA	
URS00000FD5FE	LNCBASE	hsa-miR-566	9606	miRNA	
URS00000FDD2A	LNCBASE	mmu-miR-669o-5p	10090	piRNA	
URS00000FFE5F	LNCBASE	hsa-miR-190b	9606	miRNA	
URS00001012BC	LNCBASE	hsa-miR-766-3p	9606	miRNA	
URS0000101689	LNCBASE	hsa-miR-520a-3p	9606	miRNA	
URS0000101787	LNCBASE	hsa-miR-452-3p	9606	miRNA	
URS0000104EFC	LNCBASE	mmu-miR-667-5p	10090	miRNA	
URS0000105D19	LNCBASE	hsa-miR-432-3p	9606	miRNA	
URS000011166D	LNCBASE	hsa-miR-3615	9606	miRNA	
URS00001123BD	LNCBASE	hsa-miR-29b-1-5p	9606	miRNA	
URS0000113EBB	LNCBASE	mmu-miR-148b-5p	10090	miRNA	
URS0000116A70	LNCBASE	hsa-miR-660-5p	9606	miRNA	
URS000011C106	LNCBASE	hsa-miR-4661-5p	9606	miRNA	
URS0000122ED0	LNCBASE	hsa-miR-98-3p	9606	miRNA	
URS00001230A0	LNCBASE	hsa-miR-101-3p	9606	miRNA	
URS00001230A0	LNCBASE	mmu-miR-101a-3p	10090	miRNA	
URS00001234DF	LNCBASE	hsa-miR-378d	9606	miRNA	
URS0000126D1F	LNCBASE	mmu-miR-376a-3p	10090	miRNA	
URS00001270D3	LNCBASE	hsa-miR-33b-3p	9606	miRNA	
URS0000128E26	LNCBASE	mmu-miR-291a-3p	10090	miRNA	
URS000012930C	LNCBASE	hsa-miR-548aa	9606	miRNA	
URS000012930C	LNCBASE	hsa-miR-548t-3p	9606	miRNA	
URS000012A1DD	LNCBASE	hsa-miR-200b-5p	9606	miRNA	
URS000012A1DD	LNCBASE	mmu-miR-200b-5p	10090	miRNA	
URS000012F9EC	LNCBASE	hsa-miR-4691-3p	9606	miRNA	
URS00001310DE	LNCBASE	hsa-miR-3916	9606	miRNA	
URS0000134ADC	LNCBASE	hsa-miR-346	9606	miRNA	
URS0000135E29	LNCBASE	hsa-miR-519a-3p	9606	miRNA	
URS00001383CF	LNCBASE	hsa-miR-523-3p	9606	miRNA	
URS00001390DD	LNCBASE	mmu-miR-341-3p	10090	miRNA	
URS000013A349	LNCBASE	hsa-miR-4532	9606	miRNA	
URS000013D17D	LNCBASE	hsa-miR-19b-3p	9606	miRNA	
URS000013D17D	LNCBASE	mmu-miR-19b-3p	10090	miRNA	
URS000013E79D	LNCBASE	hsa-miR-382-3p	9606	miRNA	
URS0000140295	LNCBASE	hsa-miR-374c-3p	9606	miRNA	
URS0000142768	LNCBASE	hsa-miR-4693-5p	9606	miRNA	
URS0000142DC3	LNCBASE	hsa-miR-22-5p	9606	miRNA	
URS0000142DC3	LNCBASE	mmu-miR-22-5p	10090	miRNA	
URS0000147F3E	LNCBASE	mmu-miR-136-5p	10090	miRNA	
URS00001481F9	LNCBASE	hsa-miR-4423-3p	9606	miRNA	
URS0000148B91	LNCBASE	hsa-miR-342-3p	9606	miRNA	
URS0000148B91	LNCBASE	mmu-miR-342-3p	10090	miRNA	
URS0000149452	LNCBASE	hsa-miR-93-5p	9606	miRNA	
URS0000149452	LNCBASE	mmu-miR-93-5p	10090	miRNA	
URS00001496AE	LNCBASE	hsa-miR-490-3p	9606	miRNA	
URS000014D9C1	LNCBASE	hsa-miR-200b-3p	9606	miRNA	
URS000014D9C1	LNCBASE	mmu-miR-200b-3p	10090	miRNA	
URS000015188E	LNCBASE	hsa-miR-548h-3p	9606	miRNA	
URS000015188E	LNCBASE	hsa-miR-548z	9606	miRNA	
URS0000153377	LNCBASE	hsa-miR-222-5p	9606	miRNA	
URS00001539CF	LNCBASE	mmu-miR-434-5p	10090	miRNA	
URS0000155642	LNCBASE	hsa-miR-192-5p	9606	miRNA	
URS0000155642	LNCBASE	mmu-miR-192-5p	10090	miRNA	
URS0000157026	LNCBASE	hsa-miR-99a-5p	9606	miRNA	
URS0000157026	LNCBASE	mmu-miR-99a-5p	10090	miRNA	
URS00001597DC	LNCBASE	hsa-miR-331-5p	9606	miRNA	
URS000015A0DE	LNCBASE	mmu-miR-669b-5p	10090	miRNA	
URS000015CE89	LNCBASE	hsa-miR-1269b	9606	miRNA	
URS000015D23B	LNCBASE	hsa-miR-26a-2-3p	9606	miRNA	
URS000015EBFE	LNCBASE	mmu-miR-741-3p	10090	miRNA	
URS0000167CC0	LNCBASE	mmu-miR-3470a	10090	miRNA	
URS0000169868	LNCBASE	hsa-miR-135a-3p	9606	miRNA	
URS000016A877	LNCBASE	mmu-miR-493-5p	10090	miRNA	
URS000016B425	LNCBASE	mmu-miR-18b-5p	10090	miRNA	
URS000016C318	LNCBASE	hsa-miR-151a-3p	9606	miRNA	
URS000016D2D4	LNCBASE	hsa-miR-10a-5p	9606	miRNA	
URS000016D2D4	LNCBASE	mmu-miR-10a-5p	10090	miRNA	
URS000016E46F	LNCBASE	hsa-miR-1185-1-3p	9606	miRNA	
URS000016FD1A	LNCBASE	hsa-miR-150-5p	9606	miRNA	
URS000016FD1A	LNCBASE	mmu-miR-150-5p	10090	miRNA	
URS000016FF9C	LNCBASE	hsa-miR-96-5p	9606	miRNA	
URS000016FF9C	LNCBASE	mmu-miR-96-5p	10090	miRNA	
URS0000170CF4	LNCBASE	hsa-miR-221-3p	9606	miRNA	
URS0000170CF4	LNCBASE	mmu-miR-221-3p	10090	miRNA	
URS0000170D8B	LNCBASE	hsa-miR-3127-5p	9606	miRNA	
URS00001754CF	LNCBASE	hsa-miR-19a-5p	9606	miRNA	
URS00001799A3	LNCBASE	hsa-miR-28-3p	9606	miRNA	
URS000017CCCB	LNCBASE	hsa-miR-3173-3p	9606	miRNA	
URS000017D10B	LNCBASE	hsa-miR-101-5p	9606	miRNA	
URS000017DBB8	LNCBASE	hsa-miR-299-5p	9606	miRNA	
URS000017EA6A	LNCBASE	hsa-miR-505-5p	9606	miRNA	
URS0000183BED	LNCBASE	hsa-miR-23b-3p	9606	miRNA	
URS0000183BED	LNCBASE	mmu-miR-23b-3p	10090	miRNA	
URS000018A401	LNCBASE	mmu-miR-412-5p	10090	piRNA	
URS000018C677	LNCBASE	hsa-miR-3605-5p	9606	miRNA	
URS000018C928	LNCBASE	hsa-miR-181c-5p	9606	miRNA	
URS000018C928	LNCBASE	mmu-miR-181c-5p	10090	miRNA	
URS000018E6CD	LNCBASE	hsa-miR-378g	9606	miRNA	
URS000018E72A	LNCBASE	hsa-miR-323a-5p	9606	miRNA	
URS0000190AA4	LNCBASE	mmu-miR-20a-3p	10090	miRNA	
URS00001919B0	LNCBASE	hsa-miR-491-5p	9606	miRNA	
URS00001925C1	LNCBASE	hsa-miR-125b-2-3p	9606	miRNA	
URS0000192F9C	LNCBASE	hsa-miR-200c-3p	9606	miRNA	
URS0000192F9C	LNCBASE	mmu-miR-200c-3p	10090	piRNA	
URS00001934CD	LNCBASE	hsa-miR-544a	9606	miRNA	
URS00001935FA	LNCBASE	hsa-miR-485-5p	9606	miRNA	
URS00001935FA	LNCBASE	mmu-miR-485-5p	10090	miRNA	
URS00001938D9	LNCBASE	hsa-miR-3200-5p	9606	miRNA	
URS00001941B8	LNCBASE	hsa-miR-643	9606	miRNA	
URS000019907A	LNCBASE	hsa-miR-30c-5p	9606	miRNA	
URS000019907A	LNCBASE	mmu-miR-30c-5p	10090	miRNA	
URS0000199A33	LNCBASE	mmu-miR-1187	10090	miRNA	
URS000019B0F7	LNCBASE	hsa-miR-26a-5p	9606	miRNA	
URS000019B0F7	LNCBASE	mmu-miR-26a-5p	10090	miRNA	
URS000019C8F1	LNCBASE	mmu-miR-434-3p	10090	miRNA	
URS000019CD2B	LNCBASE	mmu-miR-673-3p	10090	miRNA	
URS000019D79B	LNCBASE	hsa-miR-708-5p	9606	miRNA	
URS000019D79B	LNCBASE	mmu-miR-708-5p	10090	miRNA	
URS000019F055	LNCBASE	hsa-miR-543	9606	miRNA	
URS000019F055	LNCBASE	mmu-miR-543-3p	10090	miRNA	
URS00001A1CA6	LNCBASE	hsa-miR-4793-3p	9606	miRNA	
URS00001A3555	LNCBASE	hsa-miR-211-5p	9606	miRNA	
URS00001A405B	LNCBASE	hsa-miR-100-3p	9606	miRNA	
URS00001A5096	LNCBASE	hsa-miR-4685-3p	9606	miRNA	
URS00001A6B29	LNCBASE	mmu-miR-666-5p	10090	miRNA	
URS00001A7F58	LNCBASE	hsa-miR-92b-5p	9606	miRNA	
URS00001A9746	LNCBASE	hsa-miR-25-5p	9606	miRNA	
URS00001AADF2	LNCBASE	hsa-miR-514a-3p	9606	miRNA	
URS00001ADC0C	LNCBASE	mmu-miR-467f	10090	miRNA	
URS00001AF64C	LNCBASE	mmu-miR-542-5p	10090	miRNA	
URS00001AFC71	LNCBASE	hsa-miR-212-5p	9606	miRNA	
URS00001B0D1E	LNCBASE	hsa-miR-579-3p	9606	miRNA	
URS00001B341F	LNCBASE	hsa-miR-27a-5p	9606	miRNA	
URS00001B341F	LNCBASE	mmu-miR-27a-5p	10090	miRNA	
URS00001B6361	LNCBASE	hsa-miR-518d-3p	9606	miRNA	
URS00001B64CE	LNCBASE	mmu-miR-106a-5p	10090	miRNA	
URS00001B9622	LNCBASE	hsa-miR-19b-1-5p	9606	miRNA	
URS00001BC212	LNCBASE	hsa-miR-497-5p	9606	miRNA	
URS00001BCAC5	LNCBASE	hsa-miR-488-3p	9606	miRNA	
URS00001C04A2	LNCBASE	hsa-let-7f-2-3p	9606	miRNA	
URS00001C11BC	LNCBASE	hsa-miR-301a-3p	9606	miRNA	
URS00001C11BC	LNCBASE	mmu-miR-301a-3p	10090	miRNA	
URS00001C29D5	LNCBASE	mmu-miR-34c-3p	10090	miRNA	
URS00001C308D	LNCBASE	hsa-miR-99b-3p	9606	miRNA	
URS00001C308D	LNCBASE	mmu-miR-99b-3p	10090	miRNA	
URS00001C3AC1	LNCBASE	hsa-miR-296-5p	9606	miRNA	
URS00001C406A	LNCBASE	hsa-miR-432-5p	9606	miRNA	
URS00001C4513	LNCBASE	mmu-miR-24-2-5p	10090	miRNA	
URS00001C4762	LNCBASE	hsa-miR-218-1-3p	9606	miRNA	
URS00001C770D	LNCBASE	hsa-miR-149-5p	9606	miRNA	
URS00001C770D	LNCBASE	mmu-miR-149-5p	10090	miRNA	
URS00001C85C7	LNCBASE	hsa-miR-1294	9606	miRNA	
URS00001C8A86	LNCBASE	hsa-miR-423-5p	9606	miRNA	
URS00001C8A86	LNCBASE	mmu-miR-423-5p	10090	miRNA	
URS00001C94E0	LNCBASE	hsa-miR-15a-3p	9606	miRNA	
URS00001CC0F4	LNCBASE	hsa-miR-4484	9606	miRNA	
URS00001CC379	LNCBASE	hsa-miR-182-5p	9606	miRNA	
URS00001CE409	LNCBASE	mmu-miR-669i	10090	miRNA	
URS00001CF056	LNCBASE	hsa-miR-574-3p	9606	miRNA	
URS00001CF056	LNCBASE	mmu-miR-574-3p	10090	piRNA	
URS00001D3129	LNCBASE	mmu-miR-17-3p	10090	miRNA	
URS00001D4A78	LNCBASE	hsa-miR-1271-3p	9606	miRNA	
URS00001D5AA3	LNCBASE	hsa-miR-367-3p	9606	miRNA	
URS00001D64A9	LNCBASE	mmu-miR-675-3p	10090	miRNA	
URS00001D6605	LNCBASE	hsa-miR-556-3p	9606	miRNA	
URS00001D69F6	LNCBASE	hsa-miR-126-5p	9606	miRNA	
URS00001D6BAE	LNCBASE	hsa-miR-212-3p	9606	miRNA	
URS00001DA458	LNCBASE	hsa-miR-92a-1-5p	9606	miRNA	
URS00001DABC0	LNCBASE	hsa-miR-1293	9606	miRNA	
URS00001DB45B	LNCBASE	mmu-miR-880-3p	10090	miRNA	
