URS000000AB5A	SNODB	1	9606	snoRNA	
URS000000D517	SNODB	2	9606	snoRNA	
URS000000DAFC	SNODB	4	9606	snoRNA	
URS0000010A7C	SNODB	3	9606	snoRNA	
URS0000013F57	SNODB	5	9606	snoRNA	
URS0000018549	SNODB	6	9606	snoRNA	
URS000002084A	SNODB	7	9606	snoRNA	
URS000002951F	SNODB	9	9606	snoRNA	
URS000002FDBC	SNODB	8	9606	snoRNA	
URS00000335D1	SNODB	10	9606	snoRNA	
URS0000034D55	SNODB	11	9606	snoRNA	
URS000004A26B	SNODB	12	9606	snoRNA	
URS000004E6C0	SNODB	13	9606	snoRNA	
URS000004E6C0	SNODB	14	9606	snoRNA	
URS000004F833	SNODB	15	9606	snoRNA	
URS0000056589	SNODB	2033	9606	snoRNA	
URS0000056589	SNODB	2034	9606	snoRNA	
URS000005BADB	SNODB	16	9606	snoRNA	
URS0000064325	SNODB	17	9606	snoRNA	
URS0000066733	SNODB	19	9606	snoRNA	
URS0000069864	SNODB	20	9606	snoRNA	
URS000006D2A0	SNODB	23	9606	snoRNA	
URS0000080E9E	SNODB	21	9606	snoRNA	
URS000008230A	SNODB	18	9606	snoRNA	
URS000008DC88	SNODB	22	9606	snoRNA	
URS000008F76B	SNODB	26	9606	snoRNA	
URS00000A3335	SNODB	27	9606	snoRNA	
URS00000AFC24	SNODB	25	9606	snoRNA	
URS00000B589B	SNODB	24	9606	snoRNA	
URS00000B589B	SNODB	28	9606	snoRNA	
URS00000B589B	SNODB	29	9606	snoRNA	
URS00000B589B	SNODB	30	9606	snoRNA	
URS00000B589B	SNODB	31	9606	snoRNA	
URS00000B589B	SNODB	32	9606	snoRNA	
URS00000B589B	SNODB	33	9606	snoRNA	
URS00000C304D	SNODB	34	9606	snoRNA	
URS00000CC074	SNODB	35	9606	snoRNA	
URS00000D55EA	SNODB	37	9606	snoRNA	
URS00000DE3E2	SNODB	36	9606	snoRNA	
URS00000E9A93	SNODB	38	9606	snoRNA	
URS00000F2AEF	SNODB	39	9606	snoRNA	
URS00000F2AEF	SNODB	40	9606	snoRNA	
URS00000F2AEF	SNODB	41	9606	snoRNA	
URS00000F2AEF	SNODB	42	9606	snoRNA	
URS00000F4646	SNODB	43	9606	snoRNA	
URS00000F8A5F	SNODB	44	9606	snoRNA	
URS00000F9EBE	SNODB	45	9606	snoRNA	
URS0000104326	SNODB	46	9606	snoRNA	
URS000011E0DE	SNODB	47	9606	snoRNA	
URS000011E0DE	SNODB	48	9606	snoRNA	
URS0000130A5F	SNODB	49	9606	snoRNA	
URS0000147674	SNODB	52	9606	snoRNA	
URS0000148398	SNODB	50	9606	snoRNA	
URS000014DCD2	SNODB	51	9606	snoRNA	
URS000014FF3E	SNODB	53	9606	snoRNA	
URS000015A7CF	SNODB	55	9606	snoRNA	
URS000015F227	SNODB	54	9606	scaRNA	
URS0000164B86	SNODB	57	9606	snoRNA	
URS00001696A6	SNODB	56	9606	snoRNA	
URS0000180559	SNODB	58	9606	scaRNA	
URS0000185C0B	SNODB	60	9606	snoRNA	
URS000019135F	SNODB	59	9606	snoRNA	
URS0000196CD1	SNODB	62	9606	snoRNA	
URS0000197BB5	SNODB	63	9606	snoRNA	
URS00001B2620	SNODB	61	9606	scaRNA	
URS00001BD443	SNODB	65	9606	snoRNA	
URS00001C12A7	SNODB	64	9606	snoRNA	
URS00001D3737	SNODB	66	9606	snoRNA	
URS00001FC3CF	SNODB	67	9606	snoRNA	
URS00001FCA45	SNODB	69	9606	snoRNA	
URS0000202A89	SNODB	68	9606	snoRNA	
URS000020C605	SNODB	70	9606	snoRNA	
URS0000210FD6	SNODB	71	9606	snoRNA	
URS0000211ABF	SNODB	72	9606	snoRNA	
URS0000215639	SNODB	73	9606	snoRNA	
URS0000215639	SNODB	74	9606	snoRNA	
URS000021BC29	SNODB	75	9606	scaRNA	
URS000022BCB9	SNODB	77	9606	snoRNA	
URS000022C1CA	SNODB	76	9606	snoRNA	
URS000022EFB6	SNODB	78	9606	snoRNA	
URS000023DE4C	SNODB	1614	9606	scaRNA	
URS00002524EE	SNODB	81	9606	snoRNA	
URS00002585D2	SNODB	80	9606	snoRNA	
URS00002587B6	SNODB	79	9606	snoRNA	
URS000026935A	SNODB	84	9606	snoRNA	
URS0000269B1D	SNODB	83	9606	snoRNA	
URS000026BDF0	SNODB	82	9606	scaRNA	
URS000026D828	SNODB	87	9606	snoRNA	
URS000027315D	SNODB	88	9606	snoRNA	
URS000027BAE7	SNODB	85	9606	snoRNA	
URS0000285CCB	SNODB	86	9606	snoRNA	
URS000028CE2F	SNODB	89	9606	snoRNA	
URS000029360B	SNODB	90	9606	snoRNA	
URS0000294E00	SNODB	92	9606	snoRNA	
URS00002982D8	SNODB	91	9606	snoRNA	
URS000029D639	SNODB	94	9606	snoRNA	
URS00002B3204	SNODB	93	9606	scaRNA	
URS00002B3FE4	SNODB	95	9606	snoRNA	
URS00002B7232	SNODB	100	9606	snoRNA	
URS00002B7232	SNODB	101	9606	snoRNA	
URS00002B7232	SNODB	102	9606	snoRNA	
URS00002B7232	SNODB	96	9606	snoRNA	
URS00002B7232	SNODB	97	9606	snoRNA	
URS00002B7232	SNODB	98	9606	snoRNA	
URS00002B7232	SNODB	99	9606	snoRNA	
URS00002B9640	SNODB	103	9606	snoRNA	
URS00002BF97D	SNODB	104	9606	snoRNA	
URS00002C37BE	SNODB	106	9606	snoRNA	
URS00002E0A2C	SNODB	107	9606	snoRNA	
URS00002E0EE8	SNODB	108	9606	snoRNA	
URS00002E0EE8	SNODB	109	9606	snoRNA	
URS00002E0EE8	SNODB	110	9606	snoRNA	
URS00002E0EE8	SNODB	112	9606	snoRNA	
URS00002E5E66	SNODB	113	9606	snoRNA	
URS00002EC433	SNODB	114	9606	snoRNA	
URS00002F13BD	SNODB	115	9606	snoRNA	
URS00002F13BD	SNODB	116	9606	snoRNA	
URS00002F13BD	SNODB	117	9606	snoRNA	
URS00002F13BD	SNODB	118	9606	snoRNA	
URS00002F13BD	SNODB	119	9606	snoRNA	
URS00002F13BD	SNODB	120	9606	snoRNA	
URS00002F13BD	SNODB	121	9606	snoRNA	
URS00002F13BD	SNODB	122	9606	snoRNA	
URS00002F8E76	SNODB	123	9606	snoRNA	
URS00002FF4A6	SNODB	2035	9606	snoRNA	
URS000030BA79	SNODB	124	9606	snoRNA	
URS000030FCF9	SNODB	127	9606	snoRNA	
URS0000313FF1	SNODB	128	9606	snoRNA	
URS000031EDF0	SNODB	126	9606	snoRNA	
URS000031F86D	SNODB	125	9606	snoRNA	
URS00003289D2	SNODB	129	9606	snoRNA	
URS00003289D2	SNODB	130	9606	snoRNA	
URS00003289D2	SNODB	131	9606	snoRNA	
URS0000329D3E	SNODB	1615	9606	snoRNA	
URS000032B59A	SNODB	133	9606	snoRNA	
URS000032FEC4	SNODB	132	9606	snoRNA	
URS00003357E8	SNODB	1616	9606	snoRNA	
URS000033A30E	SNODB	134	9606	snoRNA	
URS000033FC0E	SNODB	135	9606	snoRNA	
URS000034C57A	SNODB	137	9606	snoRNA	
URS0000359B05	SNODB	136	9606	snoRNA	
URS000035BEB3	SNODB	138	9606	snoRNA	
URS0000361A8E	SNODB	139	9606	snoRNA	
URS00003640C3	SNODB	140	9606	snoRNA	
URS00003707F2	SNODB	141	9606	snoRNA	
URS00003737BE	SNODB	142	9606	snoRNA	
URS000037D7AE	SNODB	143	9606	snoRNA	
URS00003818BD	SNODB	144	9606	snoRNA	
URS00003852FE	SNODB	145	9606	snoRNA	
URS00003941F3	SNODB	147	9606	snoRNA	
URS00003A9200	SNODB	148	9606	snoRNA	
URS00003A960A	SNODB	146	9606	snoRNA	
URS00003B08B2	SNODB	151	9606	snoRNA	
URS00003B57B1	SNODB	150	9606	snoRNA	
URS00003B6A48	SNODB	149	9606	scaRNA	
URS00003BBC7E	SNODB	154	9606	snoRNA	
URS00003BC8C2	SNODB	152	9606	snoRNA	
URS00003BC8C2	SNODB	153	9606	snoRNA	
URS00003BD8F5	SNODB	155	9606	snoRNA	
URS00003C5431	SNODB	156	9606	snoRNA	
URS00003CCCBE	SNODB	157	9606	snoRNA	
URS00003CCCBE	SNODB	158	9606	snoRNA	
URS00003D103A	SNODB	161	9606	snoRNA	
URS00003D289D	SNODB	160	9606	snoRNA	
URS00003D5684	SNODB	159	9606	snoRNA	
URS00003DDA12	SNODB	164	9606	snoRNA	
URS00003E4134	SNODB	1617	9606	snoRNA	
URS00003E7565	SNODB	163	9606	snoRNA	
URS00003F1BD0	SNODB	162	9606	snoRNA	
URS000040478E	SNODB	1618	9606	snoRNA	
URS0000406CED	SNODB	165	9606	snoRNA	
URS000040E3BD	SNODB	2036	9606	snoRNA	
URS000041615F	SNODB	166	9606	snoRNA	
URS00004219CE	SNODB	167	9606	snoRNA	
URS000042BEC6	SNODB	105	9606	snoRNA	
URS0000434604	SNODB	168	9606	snoRNA	
URS000043549A	SNODB	169	9606	snoRNA	
URS0000438819	SNODB	170	9606	snoRNA	
URS00004416C5	SNODB	171	9606	telomerase_RNA	
URS0000446770	SNODB	173	9606	snoRNA	
URS0000451E99	SNODB	172	9606	snoRNA	
URS0000454FD5	SNODB	175	9606	snoRNA	
URS000045555D	SNODB	174	9606	snoRNA	
URS0000456F03	SNODB	176	9606	snoRNA	
URS00004632D2	SNODB	177	9606	snoRNA	
URS00004640CB	SNODB	179	9606	snoRNA	
URS0000466492	SNODB	178	9606	scaRNA	
URS0000467AB5	SNODB	180	9606	snoRNA	
URS0000468B49	SNODB	181	9606	snoRNA	
URS000046CCFB	SNODB	183	9606	snoRNA	
URS0000481B37	SNODB	182	9606	snoRNA	
URS000048213C	SNODB	1619	9606	snoRNA	
URS0000488BFE	SNODB	1620	9606	snoRNA	
URS0000488BFE	SNODB	184	9606	snoRNA	
URS00004A4D73	SNODB	185	9606	snoRNA	
URS00004A7003	SNODB	186	9606	telomerase_RNA	
URS00004A7D23	SNODB	187	9606	snoRNA	
URS00004ACFCF	SNODB	189	9606	snoRNA	
URS00004AEC70	SNODB	190	9606	snoRNA	
URS00004B4AC7	SNODB	188	9606	snoRNA	
URS00004B7978	SNODB	191	9606	snoRNA	
URS00004BB247	SNODB	192	9606	snoRNA	
URS00004BEE5E	SNODB	193	9606	snoRNA	
URS00004C6257	SNODB	194	9606	snoRNA	
URS00004C6FD8	SNODB	195	9606	snoRNA	
URS00004C8BD1	SNODB	196	9606	snoRNA	
URS00004D18E1	SNODB	197	9606	snoRNA	
URS00004D7B5D	SNODB	198	9606	snoRNA	
URS00004D7B5D	SNODB	199	9606	snoRNA	
URS00004DF250	SNODB	200	9606	snoRNA	
URS00004E0FA9	SNODB	203	9606	snoRNA	
URS00004EA987	SNODB	201	9606	snoRNA	
URS00004F2BDE	SNODB	202	9606	snoRNA	
URS00004F749B	SNODB	204	9606	snoRNA	
URS0000507EBE	SNODB	205	9606	snoRNA	
URS000050B350	SNODB	207	9606	snoRNA	
URS000050BD61	SNODB	208	9606	snoRNA	
URS0000513BE0	SNODB	210	9606	snoRNA	
URS00005160A3	SNODB	209	9606	snoRNA	
URS00005172B7	SNODB	206	9606	scaRNA	
URS000051B5A1	SNODB	211	9606	snoRNA	
URS000052FCE0	SNODB	212	9606	snoRNA	
URS000052FCE0	SNODB	213	9606	snoRNA	
URS000053336F	SNODB	214	9606	snoRNA	
URS00005357F7	SNODB	215	9606	snoRNA	
URS0000535D45	SNODB	216	9606	snoRNA	
URS000053962A	SNODB	217	9606	snoRNA	
URS000053D4AB	SNODB	218	9606	snoRNA	
URS000054DD16	SNODB	219	9606	snoRNA	
URS0000552BBC	SNODB	220	9606	snoRNA	
URS0000556628	SNODB	221	9606	snoRNA	
URS0000556628	SNODB	222	9606	snoRNA	
URS00005682D3	SNODB	223	9606	snoRNA	
URS0000569A4A	SNODB	224	9606	snoRNA	
URS0000571896	SNODB	225	9606	snoRNA	
URS000057460D	SNODB	226	9606	snoRNA	
URS0000599BEA	SNODB	228	9606	snoRNA	
URS00005A2612	SNODB	227	9606	scaRNA	
URS00005A3020	SNODB	229	9606	snoRNA	
URS00005A4CE1	SNODB	1910	9606	snoRNA	
URS00005ACA64	SNODB	230	9606	snoRNA	
URS00005B2B49	SNODB	231	9606	snoRNA	
URS00005B5A80	SNODB	233	9606	snoRNA	
URS00005B985B	SNODB	234	9606	snoRNA	
URS00005BBB0D	SNODB	235	9606	snoRNA	
URS00005C0742	SNODB	232	9606	scaRNA	
URS00005CE711	SNODB	237	9606	snoRNA	
URS00005D0E18	SNODB	2037	9606	snoRNA	
URS00005D459D	SNODB	236	9606	snoRNA	
URS00005D7632	SNODB	238	9606	snoRNA	
URS00005F1DD0	SNODB	239	9606	snoRNA	
URS00005F2496	SNODB	240	9606	snoRNA	
URS00005F3006	SNODB	241	9606	scaRNA	
URS00005F3006	SNODB	242	9606	scaRNA	
URS00005F7BA1	SNODB	245	9606	snoRNA	
URS00006020BE	SNODB	244	9606	snoRNA	
URS0000608804	SNODB	243	9606	scaRNA	
URS000060E88A	SNODB	2038	9606	snoRNA	
URS000061A08C	SNODB	246	9606	snoRNA	
URS000061A537	SNODB	247	9606	snoRNA	
URS000061A537	SNODB	248	9606	snoRNA	
URS000061AA47	SNODB	249	9606	snoRNA	
URS0000622DC6	SNODB	251	9606	snoRNA	
URS00006230DA	SNODB	252	9606	snoRNA	
URS00006231AB	SNODB	253	9606	snoRNA	
URS000062374B	SNODB	250	9606	snoRNA	
URS0000623764	SNODB	1913	9606	snoRNA	
URS0000623C4F	SNODB	260	9606	snoRNA	
URS0000623F72	SNODB	255	9606	snoRNA	
URS0000624BB7	SNODB	254	9606	snoRNA	
URS0000624CE3	SNODB	256	9606	snoRNA	
URS0000624F99	SNODB	257	9606	snoRNA	
URS00006250C4	SNODB	1911	9606	snoRNA	
URS0000625232	SNODB	259	9606	snoRNA	
URS000062539F	SNODB	1912	9606	snoRNA	
URS00006253B7	SNODB	263	9606	snoRNA	
URS000062548B	SNODB	264	9606	snoRNA	
URS00006258A0	SNODB	261	9606	snoRNA	
URS0000625D45	SNODB	1621	9606	snoRNA	
URS0000625E1C	SNODB	262	9606	snoRNA	
URS00006262E5	SNODB	267	9606	snoRNA	
URS0000626424	SNODB	268	9606	snoRNA	
URS00006269CF	SNODB	265	9606	snoRNA	
URS0000626A32	SNODB	1622	9606	snoRNA	
URS0000626DE9	SNODB	1612	9606	snoRNA	
URS000062766E	SNODB	1613	9606	snoRNA	
URS00006276F4	SNODB	269	9606	snoRNA	
URS0000627C19	SNODB	271	9606	snoRNA	
URS0000627E8B	SNODB	272	9606	snoRNA	
URS0000627FDE	SNODB	270	9606	snoRNA	
URS00006280D7	SNODB	1623	9606	snoRNA	
URS0000628281	SNODB	275	9606	snoRNA	
URS00006283BD	SNODB	1624	9606	snoRNA	
URS0000629234	SNODB	273	9606	snoRNA	
URS00006292A1	SNODB	1625	9606	snoRNA	
URS00006298DE	SNODB	274	9606	snoRNA	
URS000062A045	SNODB	276	9606	snoRNA	
URS000062A15C	SNODB	277	9606	snoRNA	
URS000062A58E	SNODB	279	9606	snoRNA	
URS000062AB91	SNODB	280	9606	snoRNA	
URS000062AC4B	SNODB	281	9606	snoRNA	
URS000062AE00	SNODB	278	9606	snoRNA	
URS000062B4FC	SNODB	282	9606	snoRNA	
URS000062B8D5	SNODB	283	9606	snoRNA	
URS000062BB2C	SNODB	1915	9606	snoRNA	
URS000062C002	SNODB	285	9606	snoRNA	
URS000062C164	SNODB	287	9606	snoRNA	
URS000062C44A	SNODB	286	9606	snoRNA	
URS000062C51B	SNODB	284	9606	snoRNA	
URS000062C5D9	SNODB	1914	9606	snoRNA	
URS000062C98F	SNODB	292	9606	snoRNA	
URS000062CA53	SNODB	293	9606	snoRNA	
URS000062CB87	SNODB	288	9606	snoRNA	
URS000062CFDA	SNODB	294	9606	snoRNA	
URS000062D0A0	SNODB	290	9606	snoRNA	
URS000062D18D	SNODB	297	9606	snoRNA	
URS000062DA9F	SNODB	295	9606	snoRNA	
URS000062DDA5	SNODB	298	9606	snoRNA	
URS000062DED0	SNODB	291	9606	snoRNA	
URS000062ED01	SNODB	296	9606	snoRNA	
URS000062EE63	SNODB	289	9606	snoRNA	
URS000062F4A9	SNODB	300	9606	snoRNA	
URS000062F4C6	SNODB	1626	9606	snoRNA	
URS000062FA9B	SNODB	301	9606	snoRNA	
URS000062FF1A	SNODB	302	9606	snoRNA	
URS0000630800	SNODB	303	9606	snoRNA	
URS0000630FE9	SNODB	304	9606	snoRNA	
URS000063108C	SNODB	299	9606	snoRNA	
URS00006317DF	SNODB	306	9606	snoRNA	
URS00006324BC	SNODB	305	9606	snoRNA	
URS0000632610	SNODB	307	9606	snoRNA	
URS0000632610	SNODB	308	9606	snoRNA	
URS0000632610	SNODB	309	9606	snoRNA	
URS0000632610	SNODB	310	9606	snoRNA	
URS0000632610	SNODB	311	9606	snoRNA	
URS0000632719	SNODB	312	9606	snoRNA	
URS0000632CF2	SNODB	313	9606	snoRNA	
URS0000632FDD	SNODB	316	9606	snoRNA	
URS00006331B6	SNODB	314	9606	snoRNA	
URS00006331B6	SNODB	315	9606	snoRNA	
URS0000633321	SNODB	1627	9606	snoRNA	
URS0000633894	SNODB	318	9606	snoRNA	
URS0000633952	SNODB	319	9606	snoRNA	
URS0000633AB4	SNODB	317	9606	snoRNA	
URS0000633AB6	SNODB	320	9606	snoRNA	
URS0000634240	SNODB	1628	9606	snoRNA	
URS0000634699	SNODB	322	9606	snoRNA	
URS0000634699	SNODB	323	9606	snoRNA	
URS00006346FD	SNODB	321	9606	snoRNA	
URS000063477D	SNODB	326	9606	snoRNA	
URS0000634C5A	SNODB	1629	9606	snoRNA	
URS0000634D9C	SNODB	1630	9606	snoRNA	
URS0000634EB5	SNODB	324	9606	snoRNA	
URS00006354E7	SNODB	1631	9606	snoRNA	
URS0000636105	SNODB	325	9606	snoRNA	
URS0000636753	SNODB	1632	9606	snoRNA	
URS000063690B	SNODB	327	9606	snoRNA	
URS000063690B	SNODB	328	9606	snoRNA	
URS000063690B	SNODB	329	9606	snoRNA	
URS000063690B	SNODB	332	9606	snoRNA	
URS0000636A2E	SNODB	335	9606	snoRNA	
URS0000636A8B	SNODB	1633	9606	snoRNA	
URS0000637558	SNODB	331	9606	snoRNA	
URS00006375AD	SNODB	333	9606	snoRNA	
URS00006375AD	SNODB	334	9606	snoRNA	
URS0000637A2B	SNODB	336	9606	snoRNA	
URS0000638059	SNODB	339	9606	snoRNA	
URS0000638562	SNODB	342	9606	snoRNA	
URS0000638562	SNODB	343	9606	snoRNA	
URS00006385CF	SNODB	337	9606	snoRNA	
URS0000638D3F	SNODB	338	9606	snoRNA	
URS0000639148	SNODB	340	9606	snoRNA	
URS0000639300	SNODB	341	9606	snoRNA	
URS0000639B09	SNODB	347	9606	snoRNA	
URS0000639D75	SNODB	348	9606	snoRNA	
URS000063A2E1	SNODB	344	9606	snoRNA	
URS000063A435	SNODB	349	9606	snoRNA	
URS000063A43F	SNODB	345	9606	snoRNA	
URS000063A7A9	SNODB	350	9606	snoRNA	
URS000063A91D	SNODB	346	9606	snoRNA	
URS000063AFF4	SNODB	351	9606	snoRNA	
URS000063AFF4	SNODB	352	9606	snoRNA	
URS000063AFF4	SNODB	353	9606	snoRNA	
URS000063B037	SNODB	355	9606	snoRNA	
URS000063B35D	SNODB	354	9606	snoRNA	
URS000063B456	SNODB	356	9606	snoRNA	
URS000063BFC1	SNODB	357	9606	snoRNA	
URS000063BFC1	SNODB	358	9606	snoRNA	
URS000063C47F	SNODB	360	9606	snoRNA	
URS000063C85E	SNODB	1634	9606	snoRNA	
URS000063C85E	SNODB	359	9606	snoRNA	
URS000063CBBE	SNODB	362	9606	snoRNA	
URS000063CE16	SNODB	364	9606	snoRNA	
URS000063CEBD	SNODB	363	9606	snoRNA	
URS000063CEC0	SNODB	365	9606	snoRNA	
URS000063D36F	SNODB	361	9606	snoRNA	
URS000063D71B	SNODB	369	9606	snoRNA	
URS000063D771	SNODB	366	9606	snoRNA	
URS000063D98E	SNODB	367	9606	snoRNA	
URS000063DFE2	SNODB	368	9606	snoRNA	
URS000063E6C3	SNODB	373	9606	snoRNA	
URS000063E927	SNODB	370	9606	snoRNA	
URS000063E976	SNODB	374	9606	snoRNA	
URS000063EA00	SNODB	375	9606	snoRNA	
URS000063EB1B	SNODB	376	9606	snoRNA	
URS000063EC12	SNODB	371	9606	snoRNA	
URS000063ED33	SNODB	372	9606	snoRNA	
URS000063EF58	SNODB	1636	9606	snoRNA	
URS000063F0CB	SNODB	1635	9606	snoRNA	
URS000063F175	SNODB	380	9606	snoRNA	
URS000063F2D8	SNODB	381	9606	snoRNA	
URS000063F860	SNODB	382	9606	snoRNA	
URS000063FF7D	SNODB	378	9606	snoRNA	
URS0000640360	SNODB	379	9606	snoRNA	
URS0000640372	SNODB	1638	9606	snoRNA	
URS0000640AE5	SNODB	383	9606	snoRNA	
URS0000640B31	SNODB	1637	9606	snoRNA	
URS0000640C62	SNODB	385	9606	snoRNA	
URS0000641640	SNODB	387	9606	snoRNA	
URS0000641AD0	SNODB	386	9606	snoRNA	
URS00006422E6	SNODB	388	9606	snoRNA	
URS0000642367	SNODB	391	9606	snoRNA	
URS00006431F6	SNODB	393	9606	snoRNA	
URS000064347B	SNODB	392	9606	snoRNA	
